Security_Id,Security_Name,Vendor_Id,Vendor_Name,Vendor_Code,Source_Feed_Id,Rating_Type,Exchange_Code,Country,Sector,Rating_Date,Rating_Code,Rating_Score,Rating_Reason,Is_Active
SEC0076,"Wheeler, Berry and Gardner",20,S&P,SNP,9,Long Term,LON,India,Finance,2022-12-24,BBB,4,Downgraded after debt increase,False
SEC0093,"Mccormick, Greene and Phillips",30,Fitch,FTC,11,Short Term,BSE,UK,Automotive,2022-05-14,AA,8,Upgraded due to strong quarterly earnings,False
SEC0026,Hernandez Inc,20,S&P,SNP,9,Viability,SGX,UK,Healthcare,2023-12-16,AA+,9,Decreased liquidity ratio,False
SEC0060,Kelly Group,10,Moody's,MDY,7,Viability,SGX,Germany,Automotive,2022-07-14,A+,6,Improved financial stability,False
SEC0029,"Rice, Perez and Calderon",30,Fitch,FTC,11,Long Term,NSE,India,Technology,2023-06-21,A+,6,Stable outlook maintained,True
SEC0041,Hansen LLC,10,Moody's,MDY,7,Viability,NYSE,Singapore,Technology,2024-09-23,AAA,10,Upgraded due to strong quarterly earnings,True
SEC0015,Moore PLC,20,S&P,SNP,9,Viability,SGX,Germany,Automotive,2024-11-06,A+,6,Decreased liquidity ratio,True
SEC0083,Curtis PLC,30,Fitch,FTC,11,Short Term,SGX,UK,Automotive,2022-04-12,AA-,7,Upgraded due to strong quarterly earnings,False
SEC0074,Moyer PLC,10,Moody's,MDY,7,Viability,SGX,UK,Automotive,2022-01-01,CCC,1,Downgraded after debt increase,False
SEC0062,"Estrada, Garcia and Williams",10,Moody's,MDY,7,Recovery,NYSE,USA,Technology,2024-06-19,A,5,Improved financial stability,False
SEC0093,"Mccormick, Greene and Phillips",30,Fitch,FTC,11,Short Term,BSE,UK,Automotive,2023-02-13,AA+,9,Stable outlook maintained,True
SEC0054,Crawford Inc,10,Moody's,MDY,7,Short Term,SGX,UK,Energy,2022-07-04,A+,6,Downgraded after debt increase,False
SEC0083,Curtis PLC,30,Fitch,FTC,11,Short Term,SGX,UK,Automotive,2025-09-26,A+,6,Improved financial stability,True
SEC0048,Clay Ltd,10,Moody's,MDY,7,Long Term,BSE,Singapore,Automotive,2023-09-29,AAA,10,Decreased liquidity ratio,True
SEC0068,Moran-Stanley,20,S&P,SNP,9,Short Term,BSE,USA,Energy,2022-01-01,AAA,10,Stable outlook maintained,False
SEC0015,Moore PLC,20,S&P,SNP,9,Viability,SGX,Germany,Automotive,2022-07-12,BB,3,Stable outlook maintained,False
SEC0015,Moore PLC,20,S&P,SNP,9,Viability,SGX,Germany,Automotive,2022-01-01,B,2,Stable outlook maintained,False
SEC0076,"Wheeler, Berry and Gardner",30,Fitch,FTC,11,Long Term,LON,India,Finance,2022-01-01,BBB,4,Downgraded after debt increase,False
SEC0034,Booker-Elliott,20,S&P,SNP,9,Recovery,NSE,USA,Healthcare,2022-07-08,BBB,4,Stable outlook maintained,True
SEC0078,Meadows-Christensen,30,Fitch,FTC,11,Short Term,SGX,Singapore,Automotive,2022-09-15,BB,3,Decreased liquidity ratio,False
SEC0093,"Mccormick, Greene and Phillips",20,S&P,SNP,9,Short Term,BSE,UK,Automotive,2022-02-28,AA-,7,Stable outlook maintained,False
SEC0064,Barnes PLC,10,Moody's,MDY,7,Recovery,NSE,USA,Finance,2022-01-01,BBB,4,Stable outlook maintained,False
SEC0073,"Davis, Knox and Hall",10,Moody's,MDY,7,Recovery,BSE,Singapore,Healthcare,2024-08-30,AA-,7,Upgraded due to strong quarterly earnings,True
SEC0035,Moran Inc,10,Moody's,MDY,7,Short Term,NYSE,India,Technology,2022-01-01,A+,6,Downgraded after debt increase,False
SEC0045,Jones-Leach,30,Fitch,FTC,11,Short Term,NSE,India,Energy,2022-01-01,AA,8,Downgraded after debt increase,False
SEC0032,"Bryant, Brady and Meza",20,S&P,SNP,9,Long Term,SGX,India,Automotive,2022-01-01,AA+,9,Improved financial stability,False
SEC0019,Adams PLC,10,Moody's,MDY,7,Long Term,LON,India,Healthcare,2022-01-01,AA+,9,Downgraded after debt increase,False
SEC0013,Williams Inc,10,Moody's,MDY,7,Short Term,SGX,Germany,Finance,2022-01-01,BBB,4,Improved financial stability,False
SEC0090,Goodman Group,10,Moody's,MDY,7,Recovery,NSE,Singapore,Healthcare,2022-09-04,AA,8,Improved financial stability,True
SEC0059,Bailey-Larson,30,Fitch,FTC,11,Viability,NYSE,UK,Finance,2022-03-23,AA,8,Improved financial stability,True
SEC0015,Moore PLC,10,Moody's,MDY,7,Viability,SGX,Germany,Automotive,2022-08-29,B,2,Downgraded after debt increase,False
SEC0071,Rogers-Nunez,20,S&P,SNP,9,Long Term,NSE,UK,Automotive,2023-12-16,AA+,9,Improved financial stability,True
SEC0098,Rivera PLC,30,Fitch,FTC,11,Long Term,LON,USA,Technology,2023-05-04,AA+,9,Downgraded after debt increase,False
SEC0019,Adams PLC,30,Fitch,FTC,11,Long Term,LON,India,Healthcare,2022-07-31,A+,6,Upgraded due to strong quarterly earnings,False
SEC0060,Kelly Group,10,Moody's,MDY,7,Viability,SGX,Germany,Automotive,2022-01-01,AA-,7,Upgraded due to strong quarterly earnings,False
SEC0028,"Black, Harper and Cox",10,Moody's,MDY,7,Recovery,NYSE,India,Automotive,2022-09-21,AAA,10,Decreased liquidity ratio,True
SEC0029,"Rice, Perez and Calderon",20,S&P,SNP,9,Long Term,NSE,India,Technology,2022-12-09,BBB,4,Stable outlook maintained,False
SEC0088,Anderson Group,10,Moody's,MDY,7,Recovery,NYSE,India,Automotive,2022-01-01,AAA,10,Downgraded after debt increase,False
SEC0040,Fox Group,10,Moody's,MDY,7,Viability,SGX,UK,Healthcare,2022-08-14,BBB,4,Improved financial stability,False
SEC0012,"Brown, Newton and Mcconnell",30,Fitch,FTC,11,Short Term,BSE,UK,Energy,2022-07-10,BBB,4,Stable outlook maintained,True
SEC0018,Herrera-Walters,30,Fitch,FTC,11,Long Term,BSE,India,Automotive,2023-01-04,CCC,1,Improved financial stability,False
SEC0020,Smith Ltd,10,Moody's,MDY,7,Viability,BSE,USA,Finance,2022-03-18,AA+,9,Upgraded due to strong quarterly earnings,False
SEC0043,Dillon PLC,20,S&P,SNP,9,Recovery,BSE,India,Healthcare,2022-10-06,A,5,Downgraded after debt increase,False
SEC0024,Hardy-Sims,30,Fitch,FTC,11,Long Term,SGX,Germany,Energy,2022-01-01,BB,3,Stable outlook maintained,False
SEC0041,Hansen LLC,20,S&P,SNP,9,Viability,NYSE,Singapore,Technology,2022-01-01,BB,3,Downgraded after debt increase,False
SEC0082,Ballard and Sons,30,Fitch,FTC,11,Short Term,LON,UK,Finance,2022-01-01,AAA,10,Upgraded due to strong quarterly earnings,False
SEC0081,"Daugherty, Walters and Haas",20,S&P,SNP,9,Long Term,NSE,Singapore,Technology,2022-07-15,A+,6,Upgraded due to strong quarterly earnings,False
SEC0095,"Wheeler, Norman and Rodriguez",20,S&P,SNP,9,Recovery,NSE,UK,Automotive,2022-08-11,AA+,9,Downgraded after debt increase,False
SEC0081,"Daugherty, Walters and Haas",30,Fitch,FTC,11,Long Term,NSE,Singapore,Technology,2022-01-01,AA+,9,Decreased liquidity ratio,False
SEC0093,"Mccormick, Greene and Phillips",30,Fitch,FTC,11,Short Term,BSE,UK,Automotive,2022-08-29,A,5,Improved financial stability,False
SEC0013,Williams Inc,30,Fitch,FTC,11,Short Term,SGX,Germany,Finance,2022-01-01,AA,8,Decreased liquidity ratio,False
SEC0062,"Estrada, Garcia and Williams",10,Moody's,MDY,7,Recovery,NYSE,USA,Technology,2022-01-01,BB,3,Stable outlook maintained,False
SEC0040,Fox Group,20,S&P,SNP,9,Viability,SGX,UK,Healthcare,2022-01-01,AA+,9,Downgraded after debt increase,False
SEC0083,Curtis PLC,20,S&P,SNP,9,Short Term,SGX,UK,Automotive,2022-01-01,CCC,1,Downgraded after debt increase,False
SEC0081,"Daugherty, Walters and Haas",30,Fitch,FTC,11,Long Term,NSE,Singapore,Technology,2024-12-22,A+,6,Decreased liquidity ratio,False
SEC0070,Matthews LLC,20,S&P,SNP,9,Long Term,LON,India,Automotive,2022-04-12,AA+,9,Stable outlook maintained,False
SEC0095,"Wheeler, Norman and Rodriguez",30,Fitch,FTC,11,Recovery,NSE,UK,Automotive,2023-09-02,CCC,1,Stable outlook maintained,True
SEC0021,Jones-Leonard,30,Fitch,FTC,11,Recovery,NYSE,Germany,Healthcare,2023-09-05,AA,8,Improved financial stability,True
SEC0062,"Estrada, Garcia and Williams",10,Moody's,MDY,7,Recovery,NYSE,USA,Technology,2025-06-26,AA+,9,Improved financial stability,True
SEC0096,Collins PLC,10,Moody's,MDY,7,Short Term,SGX,Singapore,Finance,2022-07-19,AA-,7,Decreased liquidity ratio,False
SEC0080,Rios-Bates,10,Moody's,MDY,7,Short Term,NYSE,Singapore,Automotive,2022-07-29,B,2,Upgraded due to strong quarterly earnings,False
SEC0085,Wilson-Robbins,10,Moody's,MDY,7,Recovery,BSE,Germany,Automotive,2022-01-01,AA+,9,Upgraded due to strong quarterly earnings,False
SEC0096,Collins PLC,20,S&P,SNP,9,Short Term,SGX,Singapore,Finance,2022-04-19,AAA,10,Upgraded due to strong quarterly earnings,False
SEC0061,Garcia-Garcia,10,Moody's,MDY,7,Viability,BSE,Germany,Automotive,2022-01-01,A,5,Improved financial stability,False
SEC0088,Anderson Group,30,Fitch,FTC,11,Recovery,NYSE,India,Automotive,2022-07-16,BBB,4,Improved financial stability,False
SEC0081,"Daugherty, Walters and Haas",10,Moody's,MDY,7,Long Term,NSE,Singapore,Technology,2022-09-20,BB,3,Upgraded due to strong quarterly earnings,False
SEC0038,Rodriguez-Zimmerman,30,Fitch,FTC,11,Short Term,NSE,UK,Energy,2022-09-22,A,5,Downgraded after debt increase,True
SEC0099,"Benjamin, Brown and Evans",30,Fitch,FTC,11,Long Term,NSE,Germany,Healthcare,2022-01-01,A+,6,Upgraded due to strong quarterly earnings,False
SEC0076,"Wheeler, Berry and Gardner",30,Fitch,FTC,11,Long Term,LON,India,Finance,2022-09-04,B,2,Decreased liquidity ratio,False
SEC0049,West-Mullen,30,Fitch,FTC,11,Viability,LON,UK,Energy,2022-07-27,CCC,1,Decreased liquidity ratio,True
SEC0027,Patterson-Nguyen,10,Moody's,MDY,7,Short Term,SGX,Germany,Automotive,2022-01-01,A+,6,Downgraded after debt increase,False
SEC0086,Miller and Sons,10,Moody's,MDY,7,Viability,SGX,Germany,Finance,2022-09-25,AA-,7,Stable outlook maintained,True
SEC0043,Dillon PLC,30,Fitch,FTC,11,Recovery,BSE,India,Healthcare,2022-01-01,B,2,Stable outlook maintained,False
SEC0048,Clay Ltd,30,Fitch,FTC,11,Long Term,BSE,Singapore,Automotive,2023-01-02,B,2,Upgraded due to strong quarterly earnings,False
SEC0079,Reyes-Garza,20,S&P,SNP,9,Viability,SGX,UK,Automotive,2022-01-01,B,2,Decreased liquidity ratio,False
SEC0011,Gibson-Moore,20,S&P,SNP,9,Long Term,BSE,USA,Technology,2022-11-11,A+,6,Decreased liquidity ratio,True
SEC0066,"Scott, Thomas and Cervantes",30,Fitch,FTC,11,Viability,NYSE,Singapore,Finance,2022-04-01,BB,3,Decreased liquidity ratio,False
SEC0023,Brown-Lloyd,20,S&P,SNP,9,Short Term,BSE,India,Automotive,2022-01-01,AA-,7,Upgraded due to strong quarterly earnings,False
SEC0092,"Mcfarland, Andersen and Foster",10,Moody's,MDY,7,Short Term,SGX,Singapore,Automotive,2022-08-14,A,5,Downgraded after debt increase,False
SEC0059,Bailey-Larson,30,Fitch,FTC,11,Viability,NYSE,UK,Finance,2022-01-01,A,5,Downgraded after debt increase,False
SEC0065,"Rodriguez, Green and Shaw",10,Moody's,MDY,7,Recovery,NYSE,UK,Healthcare,2022-01-01,AA,8,Stable outlook maintained,False
SEC0037,"Hill, Rios and Bryant",30,Fitch,FTC,11,Recovery,NSE,UK,Technology,2022-01-01,A+,6,Improved financial stability,False
SEC0078,Meadows-Christensen,30,Fitch,FTC,11,Short Term,SGX,Singapore,Automotive,2023-11-12,AA-,7,Stable outlook maintained,True
SEC0064,Barnes PLC,10,Moody's,MDY,7,Recovery,NSE,USA,Finance,2022-07-04,BBB,4,Stable outlook maintained,True
SEC0089,Trevino-Wilson,10,Moody's,MDY,7,Viability,LON,UK,Energy,2022-07-18,CCC,1,Improved financial stability,False
SEC0023,Brown-Lloyd,20,S&P,SNP,9,Short Term,BSE,India,Automotive,2022-06-24,BB,3,Improved financial stability,False
SEC0078,Meadows-Christensen,10,Moody's,MDY,7,Short Term,SGX,Singapore,Automotive,2022-05-06,A,5,Downgraded after debt increase,False
SEC0083,Curtis PLC,20,S&P,SNP,9,Short Term,SGX,UK,Automotive,2022-05-22,AA+,9,Improved financial stability,False
SEC0065,"Rodriguez, Green and Shaw",20,S&P,SNP,9,Recovery,NYSE,UK,Healthcare,2023-12-20,BBB,4,Stable outlook maintained,True
SEC0031,Moore-Bullock,30,Fitch,FTC,11,Long Term,SGX,India,Energy,2022-01-01,BBB,4,Improved financial stability,False
SEC0062,"Estrada, Garcia and Williams",30,Fitch,FTC,11,Recovery,NYSE,USA,Technology,2024-08-12,AAA,10,Stable outlook maintained,False
SEC0040,Fox Group,30,Fitch,FTC,11,Viability,SGX,UK,Healthcare,2022-11-21,AA+,9,Decreased liquidity ratio,True
SEC0094,"Anderson, Cardenas and Rodriguez",30,Fitch,FTC,11,Viability,LON,UK,Finance,2022-12-05,A,5,Stable outlook maintained,False
SEC0068,Moran-Stanley,10,Moody's,MDY,7,Short Term,BSE,USA,Energy,2023-03-05,AAA,10,Decreased liquidity ratio,True
SEC0035,Moran Inc,30,Fitch,FTC,11,Short Term,NYSE,India,Technology,2022-09-22,B,2,Decreased liquidity ratio,True
SEC0026,Hernandez Inc,10,Moody's,MDY,7,Viability,SGX,UK,Healthcare,2022-04-08,A+,6,Downgraded after debt increase,True
SEC0071,Rogers-Nunez,10,Moody's,MDY,7,Long Term,NSE,UK,Automotive,2022-01-01,BBB,4,Decreased liquidity ratio,False
SEC0061,Garcia-Garcia,10,Moody's,MDY,7,Viability,BSE,Germany,Automotive,2023-04-17,AAA,10,Upgraded due to strong quarterly earnings,False
SEC0061,Garcia-Garcia,20,S&P,SNP,9,Viability,BSE,Germany,Automotive,2022-07-03,AA+,9,Downgraded after debt increase,True
SEC0028,"Black, Harper and Cox",20,S&P,SNP,9,Recovery,NYSE,India,Automotive,2023-11-30,BBB,4,Improved financial stability,False
SEC0038,Rodriguez-Zimmerman,10,Moody's,MDY,7,Short Term,NSE,UK,Energy,2022-04-13,AAA,10,Improved financial stability,False
SEC0038,Rodriguez-Zimmerman,30,Fitch,FTC,11,Short Term,NSE,UK,Energy,2022-12-07,BB,3,Downgraded after debt increase,False
SEC0022,"Allen, Wood and Young",10,Moody's,MDY,7,Long Term,NSE,UK,Technology,2025-06-14,BBB,4,Stable outlook maintained,True
SEC0098,Rivera PLC,20,S&P,SNP,9,Long Term,LON,USA,Technology,2024-07-21,B,2,Upgraded due to strong quarterly earnings,True
SEC0085,Wilson-Robbins,30,Fitch,FTC,11,Recovery,BSE,Germany,Automotive,2022-06-17,AA+,9,Improved financial stability,False
SEC0046,Macdonald-Chavez,20,S&P,SNP,9,Long Term,SGX,Germany,Healthcare,2022-06-03,AA,8,Upgraded due to strong quarterly earnings,True
SEC0034,Booker-Elliott,30,Fitch,FTC,11,Recovery,NSE,USA,Healthcare,2022-08-04,B,2,Stable outlook maintained,True
SEC0049,West-Mullen,20,S&P,SNP,9,Viability,LON,UK,Energy,2022-05-09,AA-,7,Upgraded due to strong quarterly earnings,True
SEC0062,"Estrada, Garcia and Williams",10,Moody's,MDY,7,Recovery,NYSE,USA,Technology,2022-05-23,B,2,Downgraded after debt increase,False
SEC0100,"Lee, Schaefer and Sutton",20,S&P,SNP,9,Long Term,SGX,UK,Energy,2023-08-10,AA,8,Improved financial stability,False
SEC0076,"Wheeler, Berry and Gardner",10,Moody's,MDY,7,Long Term,LON,India,Finance,2022-01-01,B,2,Decreased liquidity ratio,False
SEC0033,Watson-Chang,30,Fitch,FTC,11,Recovery,BSE,Singapore,Technology,2022-10-08,AA-,7,Upgraded due to strong quarterly earnings,True
SEC0095,"Wheeler, Norman and Rodriguez",20,S&P,SNP,9,Recovery,NSE,UK,Automotive,2022-01-01,A,5,Stable outlook maintained,False
SEC0060,Kelly Group,30,Fitch,FTC,11,Viability,SGX,Germany,Automotive,2022-01-01,B,2,Downgraded after debt increase,False
SEC0090,Goodman Group,20,S&P,SNP,9,Recovery,NSE,Singapore,Healthcare,2022-05-12,BBB,4,Upgraded due to strong quarterly earnings,True
SEC0084,"Solis, Hutchinson and Morris",30,Fitch,FTC,11,Short Term,NYSE,UK,Automotive,2022-05-25,B,2,Stable outlook maintained,False
SEC0062,"Estrada, Garcia and Williams",30,Fitch,FTC,11,Recovery,NYSE,USA,Technology,2022-01-01,B,2,Downgraded after debt increase,False
SEC0096,Collins PLC,20,S&P,SNP,9,Short Term,SGX,Singapore,Finance,2023-06-13,AA+,9,Improved financial stability,True
SEC0054,Crawford Inc,30,Fitch,FTC,11,Short Term,SGX,UK,Energy,2023-06-23,BB,3,Upgraded due to strong quarterly earnings,False
SEC0066,"Scott, Thomas and Cervantes",10,Moody's,MDY,7,Viability,NYSE,Singapore,Finance,2022-01-01,B,2,Decreased liquidity ratio,False
SEC0056,Smith-Galloway,30,Fitch,FTC,11,Long Term,LON,Singapore,Healthcare,2023-08-02,B,2,Stable outlook maintained,False
SEC0075,Foster-Adams,30,Fitch,FTC,11,Recovery,BSE,Germany,Healthcare,2022-01-01,BB,3,Upgraded due to strong quarterly earnings,False
SEC0009,Anderson LLC,10,Moody's,MDY,7,Recovery,BSE,UK,Energy,2022-12-27,A+,6,Downgraded after debt increase,False
SEC0024,Hardy-Sims,10,Moody's,MDY,7,Long Term,SGX,Germany,Energy,2022-05-31,BBB,4,Upgraded due to strong quarterly earnings,False
SEC0067,Poole LLC,20,S&P,SNP,9,Recovery,SGX,UK,Technology,2022-01-01,AA-,7,Decreased liquidity ratio,False
SEC0092,"Mcfarland, Andersen and Foster",20,S&P,SNP,9,Short Term,SGX,Singapore,Automotive,2022-06-27,BB,3,Stable outlook maintained,True
SEC0016,Ingram Inc,10,Moody's,MDY,7,Short Term,BSE,India,Automotive,2024-07-05,CCC,1,Improved financial stability,True
SEC0051,Rogers LLC,20,S&P,SNP,9,Viability,BSE,USA,Automotive,2022-01-01,AA+,9,Improved financial stability,False
SEC0004,Wallace-Collins,10,Moody's,MDY,7,Viability,SGX,Germany,Finance,2022-02-05,AA+,9,Stable outlook maintained,False
SEC0053,Brandt-Harper,20,S&P,SNP,9,Long Term,LON,Germany,Healthcare,2022-01-01,AAA,10,Downgraded after debt increase,False
SEC0017,Brown Inc,20,S&P,SNP,9,Viability,NSE,Germany,Healthcare,2022-09-20,A,5,Upgraded due to strong quarterly earnings,False
SEC0063,Wood-Stewart,30,Fitch,FTC,11,Short Term,NSE,Singapore,Energy,2022-01-01,BBB,4,Downgraded after debt increase,False
SEC0094,"Anderson, Cardenas and Rodriguez",10,Moody's,MDY,7,Viability,LON,UK,Finance,2022-01-01,A+,6,Upgraded due to strong quarterly earnings,False
SEC0090,Goodman Group,30,Fitch,FTC,11,Recovery,NSE,Singapore,Healthcare,2022-03-10,AAA,10,Improved financial stability,True
SEC0089,Trevino-Wilson,20,S&P,SNP,9,Viability,LON,UK,Energy,2024-03-12,A+,6,Improved financial stability,False
SEC0048,Clay Ltd,10,Moody's,MDY,7,Long Term,BSE,Singapore,Automotive,2022-01-01,A+,6,Decreased liquidity ratio,False
SEC0070,Matthews LLC,10,Moody's,MDY,7,Long Term,LON,India,Automotive,2023-09-29,AA-,7,Stable outlook maintained,True
SEC0085,Wilson-Robbins,10,Moody's,MDY,7,Recovery,BSE,Germany,Automotive,2025-09-26,AAA,10,Upgraded due to strong quarterly earnings,True
SEC0009,Anderson LLC,30,Fitch,FTC,11,Recovery,BSE,UK,Energy,2022-10-22,A+,6,Improved financial stability,False
SEC0055,Castro Ltd,30,Fitch,FTC,11,Short Term,SGX,Singapore,Healthcare,2022-01-01,BBB,4,Improved financial stability,False
SEC0024,Hardy-Sims,10,Moody's,MDY,7,Long Term,SGX,Germany,Energy,2022-10-14,B,2,Downgraded after debt increase,False
SEC0070,Matthews LLC,30,Fitch,FTC,11,Long Term,LON,India,Automotive,2024-01-24,AA,8,Stable outlook maintained,False
SEC0082,Ballard and Sons,20,S&P,SNP,9,Short Term,LON,UK,Finance,2022-04-08,CCC,1,Decreased liquidity ratio,True
SEC0056,Smith-Galloway,20,S&P,SNP,9,Long Term,LON,Singapore,Healthcare,2023-02-09,A,5,Stable outlook maintained,True
SEC0066,"Scott, Thomas and Cervantes",30,Fitch,FTC,11,Viability,NYSE,Singapore,Finance,2022-01-01,AA-,7,Decreased liquidity ratio,False
SEC0045,Jones-Leach,20,S&P,SNP,9,Short Term,NSE,India,Energy,2022-08-10,AA-,7,Improved financial stability,False
SEC0084,"Solis, Hutchinson and Morris",30,Fitch,FTC,11,Short Term,NYSE,UK,Automotive,2022-08-31,BBB,4,Downgraded after debt increase,False
SEC0054,Crawford Inc,20,S&P,SNP,9,Short Term,SGX,UK,Energy,2022-09-02,AA-,7,Decreased liquidity ratio,True
SEC0081,"Daugherty, Walters and Haas",30,Fitch,FTC,11,Long Term,NSE,Singapore,Technology,2023-05-14,AA-,7,Decreased liquidity ratio,False
SEC0098,Rivera PLC,30,Fitch,FTC,11,Long Term,LON,USA,Technology,2022-01-01,BB,3,Improved financial stability,False
SEC0020,Smith Ltd,20,S&P,SNP,9,Viability,BSE,USA,Finance,2022-09-05,B,2,Upgraded due to strong quarterly earnings,False
SEC0039,Nelson Inc,20,S&P,SNP,9,Viability,NYSE,India,Energy,2022-09-08,AA,8,Decreased liquidity ratio,False
SEC0075,Foster-Adams,20,S&P,SNP,9,Recovery,BSE,Germany,Healthcare,2023-07-09,A,5,Downgraded after debt increase,True
SEC0083,Curtis PLC,10,Moody's,MDY,7,Short Term,SGX,UK,Automotive,2022-02-04,CCC,1,Decreased liquidity ratio,False
SEC0040,Fox Group,10,Moody's,MDY,7,Viability,SGX,UK,Healthcare,2022-01-01,AA+,9,Downgraded after debt increase,False
SEC0072,Butler-Newton,30,Fitch,FTC,11,Viability,LON,Singapore,Finance,2024-03-03,BB,3,Upgraded due to strong quarterly earnings,True
SEC0089,Trevino-Wilson,20,S&P,SNP,9,Viability,LON,UK,Energy,2022-11-01,AA,8,Upgraded due to strong quarterly earnings,True
SEC0021,Jones-Leonard,30,Fitch,FTC,11,Recovery,NYSE,Germany,Healthcare,2022-02-06,CCC,1,Upgraded due to strong quarterly earnings,False
SEC0001,Guerra Inc,20,S&P,SNP,9,Short Term,LON,India,Finance,2022-02-13,B,2,Decreased liquidity ratio,False
SEC0073,"Davis, Knox and Hall",10,Moody's,MDY,7,Recovery,BSE,Singapore,Healthcare,2022-07-10,AA,8,Downgraded after debt increase,False
SEC0062,"Estrada, Garcia and Williams",20,S&P,SNP,9,Recovery,NYSE,USA,Technology,2022-01-01,B,2,Decreased liquidity ratio,False
SEC0095,"Wheeler, Norman and Rodriguez",10,Moody's,MDY,7,Recovery,NSE,UK,Automotive,2022-06-07,AA+,9,Upgraded due to strong quarterly earnings,False
SEC0060,Kelly Group,10,Moody's,MDY,7,Viability,SGX,Germany,Automotive,2024-06-28,AAA,10,Decreased liquidity ratio,False
SEC0070,Matthews LLC,20,S&P,SNP,9,Long Term,LON,India,Automotive,2024-03-27,CCC,1,Stable outlook maintained,True
SEC0053,Brandt-Harper,30,Fitch,FTC,11,Long Term,LON,Germany,Healthcare,2022-09-25,AA-,7,Upgraded due to strong quarterly earnings,False
SEC0069,"Peterson, Johnston and Griffin",20,S&P,SNP,9,Recovery,LON,Germany,Healthcare,2022-08-23,AA+,9,Downgraded after debt increase,False
SEC0096,Collins PLC,10,Moody's,MDY,7,Short Term,SGX,Singapore,Finance,2023-05-11,A+,6,Upgraded due to strong quarterly earnings,False
SEC0066,"Scott, Thomas and Cervantes",10,Moody's,MDY,7,Viability,NYSE,Singapore,Finance,2022-09-26,A,5,Improved financial stability,False
SEC0010,Barton Group,10,Moody's,MDY,7,Short Term,NYSE,UK,Energy,2022-10-08,A+,6,Improved financial stability,False
SEC0076,"Wheeler, Berry and Gardner",30,Fitch,FTC,11,Long Term,LON,India,Finance,2022-02-02,AA-,7,Decreased liquidity ratio,False
SEC0069,"Peterson, Johnston and Griffin",20,S&P,SNP,9,Recovery,LON,Germany,Healthcare,2022-11-09,B,2,Improved financial stability,True
SEC0056,Smith-Galloway,20,S&P,SNP,9,Long Term,LON,Singapore,Healthcare,2022-11-15,CCC,1,Stable outlook maintained,False
SEC0040,Fox Group,20,S&P,SNP,9,Viability,SGX,UK,Healthcare,2025-03-10,AA-,7,Upgraded due to strong quarterly earnings,True
SEC0049,West-Mullen,10,Moody's,MDY,7,Viability,LON,UK,Energy,2025-11-25,BBB,4,Upgraded due to strong quarterly earnings,True
SEC0005,"Mcdonald, Mcguire and Wyatt",20,S&P,SNP,9,Short Term,NSE,UK,Automotive,2022-01-01,AA,8,Upgraded due to strong quarterly earnings,False
SEC0003,"Clark, Martin and Wright",30,Fitch,FTC,11,Short Term,NYSE,Singapore,Energy,2022-02-24,AA+,9,Decreased liquidity ratio,False
SEC0088,Anderson Group,20,S&P,SNP,9,Recovery,NYSE,India,Automotive,2022-04-13,A+,6,Improved financial stability,False
SEC0074,Moyer PLC,10,Moody's,MDY,7,Viability,SGX,UK,Automotive,2022-11-25,BBB,4,Stable outlook maintained,True
SEC0080,Rios-Bates,20,S&P,SNP,9,Short Term,NYSE,Singapore,Automotive,2022-06-16,B,2,Improved financial stability,False
SEC0020,Smith Ltd,10,Moody's,MDY,7,Viability,BSE,USA,Finance,2022-01-01,AA-,7,Downgraded after debt increase,False
SEC0014,"Gates, Hernandez and Hernandez",10,Moody's,MDY,7,Viability,BSE,UK,Energy,2022-05-20,B,2,Downgraded after debt increase,False
SEC0003,"Clark, Martin and Wright",20,S&P,SNP,9,Short Term,NYSE,Singapore,Energy,2022-06-15,AA,8,Decreased liquidity ratio,False
SEC0093,"Mccormick, Greene and Phillips",10,Moody's,MDY,7,Short Term,BSE,UK,Automotive,2022-07-30,CCC,1,Stable outlook maintained,False
SEC0023,Brown-Lloyd,10,Moody's,MDY,7,Short Term,BSE,India,Automotive,2022-01-01,AAA,10,Downgraded after debt increase,False
SEC0048,Clay Ltd,20,S&P,SNP,9,Long Term,BSE,Singapore,Automotive,2022-01-01,AAA,10,Upgraded due to strong quarterly earnings,False
SEC0073,"Davis, Knox and Hall",20,S&P,SNP,9,Recovery,BSE,Singapore,Healthcare,2022-03-30,CCC,1,Decreased liquidity ratio,False
SEC0038,Rodriguez-Zimmerman,20,S&P,SNP,9,Short Term,NSE,UK,Energy,2022-01-01,A,5,Decreased liquidity ratio,False
SEC0029,"Rice, Perez and Calderon",10,Moody's,MDY,7,Long Term,NSE,India,Technology,2022-02-23,A,5,Improved financial stability,False
SEC0041,Hansen LLC,30,Fitch,FTC,11,Viability,NYSE,Singapore,Technology,2022-12-01,B,2,Downgraded after debt increase,False
SEC0065,"Rodriguez, Green and Shaw",20,S&P,SNP,9,Recovery,NYSE,UK,Healthcare,2022-01-01,BBB,4,Stable outlook maintained,False
SEC0039,Nelson Inc,20,S&P,SNP,9,Viability,NYSE,India,Energy,2022-01-01,AAA,10,Downgraded after debt increase,False
SEC0058,Rosales Group,20,S&P,SNP,9,Viability,SGX,Singapore,Automotive,2023-02-27,A+,6,Stable outlook maintained,False
